lemma,pos,count,freq_per_100000
playing,PROPN,2,0.015077008459181751
playlet,PROPN,1,0.0075385042295908755
playlist,NOUN,2,0.015077008459181751
playmaker,NOUN,1,0.0075385042295908755
playmate,NOUN,22,0.16584709305099926
playmate,PROPN,4,0.030154016918363502
playmate,VERB,1,0.0075385042295908755
playoff,NOUN,39,0.2940016649540442
playoff,VERB,1,0.0075385042295908755
playpen,NOUN,5,0.03769252114795438
playroom,NOUN,19,0.14323158036222663
plays,PROPN,4,0.030154016918363502
plaything,NOUN,9,0.06784653806631788
playtime,NOUN,4,0.030154016918363502
playwright,NOUN,90,0.6784653806631789
playwright,PROPN,2,0.015077008459181751
playwright,VERB,1,0.0075385042295908755
playwriting,NOUN,1,0.0075385042295908755
plaza,NOUN,92,0.6935423891223605
plaza,PROPN,236,1.7790869981834467
plazas,PROPN,2,0.015077008459181751
plea,NOUN,133,1.0026210625355865
plea,PROPN,3,0.022615512688772627
plead,NOUN,7,0.05276952960713613
plead,VERB,166,1.2513917021120853
pleader,NOUN,1,0.0075385042295908755
pleading,NOUN,20,0.1507700845918175
pleads,PROPN,1,0.0075385042295908755
pleas,PROPN,3,0.022615512688772627
pleasant,ADJ,297,2.23893575618849
pleasant,NOUN,36,0.2713861522652715
pleasant,PROPN,26,0.19600110996936276
pleasanter,NOUN,1,0.0075385042295908755
pleasanter,VERB,1,0.0075385042295908755
pleasantly,ADV,22,0.16584709305099926
pleasantness,NOUN,2,0.015077008459181751
pleasantry,NOUN,11,0.08292354652549963
please,INTJ,1049,7.907890936840828
please,NOUN,3,0.022615512688772627
please,PROPN,14,0.10553905921427226
please,VERB,151,1.1383141386682223
pleased,ADJ,222,1.6735479389691743
pleased,NOUN,1,0.0075385042295908755
pleased,PROPN,1,0.0075385042295908755
pleaser,NOUN,9,0.06784653806631788
pleasing,ADJ,53,0.39954072416831643
pleasing,NOUN,1,0.0075385042295908755
pleasingly,ADV,8,0.060308033836727004
pleasurable,ADJ,37,0.2789246564948624
pleasurable,NOUN,4,0.030154016918363502
pleasure,ADJ,1,0.0075385042295908755
pleasure,NOUN,443,3.339557373708758
pleasure,PROPN,10,0.07538504229590876
pleasure,VERB,4,0.030154016918363502
pleat,NOUN,16,0.12061606767345401
pleat,VERB,4,0.030154016918363502
pleated,ADJ,7,0.05276952960713613
plebe,NOUN,1,0.0075385042295908755
plebeian,NOUN,1,0.0075385042295908755
plebian,ADJ,1,0.0075385042295908755
plebiscitary,ADJ,3,0.022615512688772627
plebiscite,NOUN,10,0.07538504229590876
plebs,PROPN,1,0.0075385042295908755
pledge,NOUN,178,1.341853752867176
pledge,PROPN,8,0.060308033836727004
pledge,VERB,119,0.8970820033213142
pledges,PROPN,2,0.015077008459181751
pledging,NOUN,1,0.0075385042295908755
pledging,PROPN,1,0.0075385042295908755
pleiotropic,ADJ,6,0.04523102537754525
pleiotropic,NOUN,3,0.022615512688772627
pleiotropic,PROPN,5,0.03769252114795438
pleiotropy,NOUN,6,0.04523102537754525
pleiotropy,VERB,1,0.0075385042295908755
pleistocene,PROPN,2,0.015077008459181751
plena,NOUN,1,0.0075385042295908755
plena,PROPN,2,0.015077008459181751
plenary,ADJ,1,0.0075385042295908755
plench,NOUN,2,0.015077008459181751
plenipotentiary,PROPN,1,0.0075385042295908755
plenitude,NOUN,1,0.0075385042295908755
plenteousness,NOUN,1,0.0075385042295908755
plentiful,ADJ,38,0.28646316072445327
plentiful,PROPN,2,0.015077008459181751
plentifully,ADV,1,0.0075385042295908755
plentitude,NOUN,1,0.0075385042295908755
plenty,ADJ,58,0.4372332453162708
plenty,ADV,11,0.08292354652549963
plenty,NOUN,453,3.4149424160046666
plenty,PROPN,9,0.06784653806631788
plenum,NOUN,3,0.022615512688772627
plenum,PROPN,1,0.0075385042295908755
pleomorphic,NOUN,1,0.0075385042295908755
pleonasm,NOUN,3,0.022615512688772627
plethora,NOUN,36,0.2713861522652715
plethora,PROPN,4,0.030154016918363502
plethysmography,NOUN,1,0.0075385042295908755
pleura,NOUN,2,0.015077008459181751
pleural,ADJ,26,0.19600110996936276
pleural,NOUN,4,0.030154016918363502
pleural,PROPN,1,0.0075385042295908755
pleurisy,VERB,1,0.0075385042295908755
pleuritic,ADJ,1,0.0075385042295908755
pleuritis,ADJ,1,0.0075385042295908755
plexiform,NOUN,2,0.015077008459181751
plexiglas,PROPN,2,0.015077008459181751
plexiglass,NOUN,3,0.022615512688772627
plexus,NOUN,13,0.09800055498468138
plexus,PROPN,23,0.17338559728059014
pliability,NOUN,1,0.0075385042295908755
pliable,ADJ,10,0.07538504229590876
pliancy,NOUN,1,0.0075385042295908755
pliant,ADJ,6,0.04523102537754525
plier,NOUN,7,0.05276952960713613
plight,NOUN,56,0.42215623685708903
plight,PROPN,3,0.022615512688772627
plimsoll,NOUN,1,0.0075385042295908755
plink,NOUN,11,0.08292354652549963
plink,VERB,2,0.015077008459181751
plinker,NOUN,1,0.0075385042295908755
plinking,NOUN,2,0.015077008459181751
plinth,ADJ,1,0.0075385042295908755
plinth,NOUN,2,0.015077008459181751
pliocene,PROPN,2,0.015077008459181751
plock,NOUN,2,0.015077008459181751
plod,NOUN,3,0.022615512688772627
plod,VERB,11,0.08292354652549963
plodder,NOUN,2,0.015077008459181751
plodding,ADJ,4,0.030154016918363502
plodding,NOUN,1,0.0075385042295908755
ploesti,PROPN,1,0.0075385042295908755
ploidy,ADJ,1,0.0075385042295908755
ploidy,NOUN,5,0.03769252114795438
plonk,NOUN,2,0.015077008459181751
plonk,PROPN,1,0.0075385042295908755
plonk,VERB,2,0.015077008459181751
plook,PROPN,1,0.0075385042295908755
plop,ADJ,1,0.0075385042295908755
plop,NOUN,2,0.015077008459181751
plop,PROPN,1,0.0075385042295908755
plop,VERB,13,0.09800055498468138
plosive,ADJ,2,0.015077008459181751
plot,NOUN,857,6.46049812475938
plot,PROPN,35,0.26384764803568067
plot,VERB,293,2.2087817392701266
plotless,NOUN,4,0.030154016918363502
plotline,NOUN,1,0.0075385042295908755
plots,PROPN,3,0.022615512688772627
plotted,ADJ,2,0.015077008459181751
plotter,NOUN,20,0.1507700845918175
plotters,PROPN,14,0.10553905921427226
plotting,NOUN,7,0.05276952960713613
plottingly,ADV,1,0.0075385042295908755
plotz,PROPN,168,1.266468710571267
plough,NOUN,3,0.022615512688772627
plough,PROPN,11,0.08292354652549963
plough,VERB,12,0.0904620507550905
ploughs,PROPN,1,0.0075385042295908755
plover,NOUN,1,0.0075385042295908755
plover,PROPN,1,0.0075385042295908755
plow,NOUN,14,0.10553905921427226
plow,PROPN,1,0.0075385042295908755
plow,VERB,39,0.2940016649540442
plowing,NOUN,1,0.0075385042295908755
ploy,NOUN,54,0.4070792283979073
pluck,NOUN,6,0.04523102537754525
pluck,PROPN,2,0.015077008459181751
pluck,VERB,42,0.31661717764281677
pluckily,ADV,1,0.0075385042295908755
plucking,NOUN,5,0.03769252114795438
plucky,ADJ,7,0.05276952960713613
plucky,NOUN,3,0.022615512688772627
plucky,PROPN,1,0.0075385042295908755
plug,NOUN,96,0.723696406040724
plug,PROPN,6,0.04523102537754525
plug,VERB,120,0.9046205075509051
plugged,ADJ,1,0.0075385042295908755
plugger,NOUN,1,0.0075385042295908755
plugging,PROPN,1,0.0075385042295908755
plugin,NOUN,1,0.0075385042295908755
plugs,PROPN,1,0.0075385042295908755
plum,ADJ,5,0.03769252114795438
plum,NOUN,27,0.20353961419895364
plum,PROPN,6,0.04523102537754525
plum,VERB,1,0.0075385042295908755
pluma,ADJ,1,0.0075385042295908755
plumage,NOUN,4,0.030154016918363502
plumage,VERB,1,0.0075385042295908755
plumb,ADJ,5,0.03769252114795438
plumb,PROPN,1,0.0075385042295908755
plumb,VERB,23,0.17338559728059014
plumber,NOUN,26,0.19600110996936276
plumber,PROPN,4,0.030154016918363502
plumber,VERB,1,0.0075385042295908755
plumbers,PROPN,2,0.015077008459181751
plumbing,NOUN,43,0.3241556818724077
plumbum,NOUN,3,0.022615512688772627
plume,NOUN,16,0.12061606767345401
plume,PROPN,4,0.030154016918363502
plume,VERB,4,0.030154016918363502
plumed,PROPN,1,0.0075385042295908755
plumer,PROPN,1,0.0075385042295908755
plumeria,PROPN,1,0.0075385042295908755
plummer,PROPN,4,0.030154016918363502
plummet,NOUN,8,0.060308033836727004
plummet,VERB,55,0.4146177326274982
plummeting,NOUN,2,0.015077008459181751
plummeting,PROPN,1,0.0075385042295908755
plummy,ADJ,2,0.015077008459181751
plump,ADJ,11,0.08292354652549963
plump,NOUN,2,0.015077008459181751
plump,PROPN,1,0.0075385042295908755
plump,VERB,5,0.03769252114795438
plumper,NOUN,1,0.0075385042295908755
plumpness,NOUN,1,0.0075385042295908755
plunder,NOUN,8,0.060308033836727004
plunder,PROPN,3,0.022615512688772627
plunder,VERB,31,0.23369363111731714
plundered,ADJ,1,0.0075385042295908755
plunderer,NOUN,2,0.015077008459181751
plundering,NOUN,1,0.0075385042295908755
plunge,NOUN,41,0.3090786734132259
plunge,PROPN,1,0.0075385042295908755
plunge,VERB,113,0.851850977943769
plunger,NOUN,5,0.03769252114795438
plunger,PROPN,2,0.015077008459181751
plungers,PROPN,1,0.0075385042295908755
plunges,PROPN,1,0.0075385042295908755
plunging,NOUN,2,0.015077008459181751
plunk,NOUN,1,0.0075385042295908755
plunk,VERB,14,0.10553905921427226
pluperfect,ADJ,1,0.0075385042295908755
plural,ADJ,59,0.4447717495458617
plural,NOUN,50,0.3769252114795438
plural,PROPN,2,0.015077008459181751
pluralism,NOUN,15,0.11307756344386313
pluralist,ADJ,1,0.0075385042295908755
pluralist,NOUN,1,0.0075385042295908755
pluralistic,ADJ,7,0.05276952960713613
pluralistic,PROPN,1,0.0075385042295908755
plurality,NOUN,16,0.12061606767345401
pluralization,NOUN,1,0.0075385042295908755
plurally,ADV,1,0.0075385042295908755
plurals,PROPN,1,0.0075385042295908755
pluribus,PROPN,3,0.022615512688772627
pluripotent,ADJ,5,0.03769252114795438
pluripotent,NOUN,6,0.04523102537754525
pluripotent,PROPN,1,0.0075385042295908755
plus,ADJ,21,0.15830858882140839
plus,ADP,20,0.1507700845918175
plus,ADV,2,0.015077008459181751
plus,CCONJ,1117,8.420509224453008
plus,NOUN,87,0.6558498679744061
plus,PROPN,44,0.3316941861019985
pluses,PROPN,2,0.015077008459181751
plush,ADJ,17,0.12815457190304488
plush,NOUN,12,0.0904620507550905
plush,VERB,1,0.0075385042295908755
plushy,PROPN,1,0.0075385042295908755
plusses,PROPN,1,0.0075385042295908755
plutarch,PROPN,4,0.030154016918363502
pluto,PROPN,8,0.060308033836727004
plutocrat,NOUN,5,0.03769252114795438
plutocrat,PROPN,2,0.015077008459181751
plutocrat,VERB,1,0.0075385042295908755
plutonic,ADJ,2,0.015077008459181751
plutonic,PROPN,1,0.0075385042295908755
plutonium,NOUN,18,0.13569307613263576
plutonium,PROPN,1,0.0075385042295908755
ply,ADV,1,0.0075385042295908755
ply,INTJ,1,0.0075385042295908755
ply,NOUN,45,0.3392326903315894
ply,VERB,37,0.2789246564948624
plymouth,NOUN,1,0.0075385042295908755
plymouth,PROPN,50,0.3769252114795438
plywood,NOUN,11,0.08292354652549963
plywood,PROPN,2,0.015077008459181751
pms,PROPN,5,0.03769252114795438
pmsg,PROPN,1,0.0075385042295908755
pneumatic,ADJ,4,0.030154016918363502
pneumococcal,ADJ,64,0.48246427069381603
pneumococci,NOUN,1,0.0075385042295908755
pneumococci,PROPN,9,0.06784653806631788
pneumococcus,NOUN,5,0.03769252114795438
pneumococcus,PROPN,1,0.0075385042295908755
pneumocystis,PROPN,8,0.060308033836727004
pneumonectomy,NOUN,2,0.015077008459181751
pneumonia,NOUN,57,0.42969474108667993
pneumonia,PROPN,52,0.3920022199387255
pneumonic,ADJ,2,0.015077008459181751
pneumonitis,NOUN,2,0.015077008459181751
pneumonitis,VERB,1,0.0075385042295908755
pneumoperitoneum,NOUN,1,0.0075385042295908755
pneumoperitoneum,PROPN,1,0.0075385042295908755
pneumothorax,NOUN,7,0.05276952960713613
pneumothorax,PROPN,5,0.03769252114795438
pnyx,ADJ,2,0.015077008459181751
pnyx,PROPN,2,0.015077008459181751
po,NOUN,25,0.1884626057397719
po,PROPN,120,0.9046205075509051
poa,PROPN,1,0.0075385042295908755
poach,PROPN,2,0.015077008459181751
poach,VERB,7,0.05276952960713613
poached,ADJ,3,0.022615512688772627
poacher,NOUN,9,0.06784653806631788
poacher,PROPN,1,0.0075385042295908755
poachers,PROPN,1,0.0075385042295908755
poaching,NOUN,2,0.015077008459181751
pob,NOUN,1,0.0075385042295908755
pob,PROPN,1,0.0075385042295908755
pocahontas,PROPN,2,0.015077008459181751
poche,PROPN,1,0.0075385042295908755
pochismo,NOUN,6,0.04523102537754525
pochismo,VERB,1,0.0075385042295908755
pock,NOUN,1,0.0075385042295908755
pock,VERB,1,0.0075385042295908755
pocked,ADJ,1,0.0075385042295908755
pocket,ADJ,1,0.0075385042295908755
pocket,NOUN,324,2.442475370387444
pocket,PROPN,24,0.180924101510181
pocket,VERB,19,0.14323158036222663
pocketbook,NOUN,18,0.13569307613263576
pocketbook,VERB,1,0.0075385042295908755
pocketful,ADJ,2,0.015077008459181751
pocketful,NOUN,1,0.0075385042295908755
pocketing,NOUN,1,0.0075385042295908755
pockmark,NOUN,1,0.0075385042295908755
pockmark,VERB,6,0.04523102537754525
pockmarked,ADJ,1,0.0075385042295908755
pocky,ADJ,1,0.0075385042295908755
poco,NOUN,3,0.022615512688772627
poco,PROPN,5,0.03769252114795438
pocus,NOUN,3,0.022615512688772627
pocus,PROPN,5,0.03769252114795438
pod,NOUN,17,0.12815457190304488
pod,PROPN,6,0.04523102537754525
poddle,PROPN,1,0.0075385042295908755
podia,NOUN,1,0.0075385042295908755
podium,NOUN,30,0.22615512688772627
podunk,PROPN,4,0.030154016918363502
podunk,VERB,2,0.015077008459181751
poem,NOUN,329,2.480167891535398
poem,PROPN,4,0.030154016918363502
poem,VERB,1,0.0075385042295908755
poems,PROPN,12,0.0904620507550905
poesis,NOUN,1,0.0075385042295908755
poesy,PROPN,1,0.0075385042295908755
poet,NOUN,349,2.6309379761272154
poet,PROPN,18,0.13569307613263576
poet,VERB,1,0.0075385042295908755
poetess,NOUN,1,0.0075385042295908755
poetesses,PROPN,1,0.0075385042295908755
poetic,ADJ,77,0.5804648256784974
poetic,NOUN,2,0.015077008459181751
poetic,PROPN,5,0.03769252114795438
poetical,ADJ,3,0.022615512688772627
poetical,PROPN,1,0.0075385042295908755
poetically,ADV,12,0.0904620507550905
poetics,PROPN,1,0.0075385042295908755
poetry,NOUN,227,1.7112404601171287
poetry,PRON,1,0.0075385042295908755
poetry,PROPN,22,0.16584709305099926
poets,PROPN,11,0.08292354652549963
pogo,NOUN,3,0.022615512688772627
pogo,PROPN,4,0.030154016918363502
pogonip,VERB,1,0.0075385042295908755
pogonologist,NOUN,1,0.0075385042295908755
pogonophoran,NOUN,2,0.015077008459181751
pogrom,NOUN,18,0.13569307613263576
poh,PROPN,2,0.015077008459181751
poignance,NOUN,1,0.0075385042295908755
poignancy,NOUN,7,0.05276952960713613
poignant,ADJ,46,0.3467711945611803
poignant,NOUN,6,0.04523102537754525
poignant,PROPN,1,0.0075385042295908755
poignant,VERB,1,0.0075385042295908755
poignantly,ADV,7,0.05276952960713613
poinsettia,NOUN,5,0.03769252114795438
poinsettias,PROPN,2,0.015077008459181751
point,ADJ,6,0.04523102537754525
point,NOUN,6858,51.69906200653423
point,PROPN,169,1.2740072148008579
point,VERB,1607,12.114376296952537
pointe,PROPN,50,0.3769252114795438
pointed,ADJ,34,0.25630914380608977
pointed,VERB,1,0.0075385042295908755
pointedly,ADV,25,0.1884626057397719
pointer,NOUN,20,0.1507700845918175
pointer,PROPN,1,0.0075385042295908755
pointers,PROPN,1,0.0075385042295908755
pointes,PROPN,5,0.03769252114795438
pointillism,NOUN,1,0.0075385042295908755
pointillism,PROPN,1,0.0075385042295908755
pointillist,ADJ,3,0.022615512688772627
pointillist,PROPN,1,0.0075385042295908755
pointing,NOUN,5,0.03769252114795438
pointless,ADJ,48,0.361848203020362
pointlessly,ADV,3,0.022615512688772627
pointlessness,NOUN,1,0.0075385042295908755
points,PROPN,17,0.12815457190304488
pointwise,ADJ,1,0.0075385042295908755
pointwise,NOUN,1,0.0075385042295908755
pointy,ADJ,1,0.0075385042295908755
pointy,NOUN,11,0.08292354652549963
pois,PROPN,1,0.0075385042295908755
poise,NOUN,6,0.04523102537754525
poise,VERB,75,0.5653878172193156
poised,ADJ,1,0.0075385042295908755
poised,VERB,1,0.0075385042295908755
poiseuille,PROPN,2,0.015077008459181751
poison,NOUN,101,0.7613889271886785
poison,PROPN,9,0.06784653806631788
poison,VERB,64,0.48246427069381603
poisoned,ADJ,1,0.0075385042295908755
poisoned,PROPN,1,0.0075385042295908755
poisoner,NOUN,3,0.022615512688772627
poisoner,PROPN,1,0.0075385042295908755
poisoning,NOUN,120,0.9046205075509051
poisonous,ADJ,23,0.17338559728059014
poisons,PROPN,3,0.022615512688772627
poisonwood,PROPN,5,0.03769252114795438
poisson,PROPN,75,0.5653878172193156
poitiers,PROPN,2,0.015077008459181751
poitou,PROPN,1,0.0075385042295908755
poke,NOUN,8,0.060308033836727004
poke,PROPN,1,0.0075385042295908755
poke,VERB,86,0.6483113637448153
poker,ADJ,4,0.030154016918363502
poker,NOUN,102,0.7689274314182694
poker,PROPN,14,0.10553905921427226
poker,VERB,1,0.0075385042295908755
pokeweed,PROPN,1,0.0075385042295908755
pokey,ADJ,1,0.0075385042295908755
pokey,NOUN,1,0.0075385042295908755
pokey,PROPN,6,0.04523102537754525
pokier,NOUN,1,0.0075385042295908755
pokily,ADV,1,0.0075385042295908755
poking,NOUN,1,0.0075385042295908755
poky,ADJ,1,0.0075385042295908755
pol,NOUN,63,0.4749257664642252
pol,PROPN,129,0.972467045617223
poland,PROPN,181,1.3644692655559485
polar,ADJ,169,1.2740072148008579
polar,PROPN,25,0.1884626057397719
polarity,NOUN,56,0.42215623685708903
polarization,NOUN,16,0.12061606767345401
polarization,PROPN,1,0.0075385042295908755
polarize,VERB,31,0.23369363111731714
polarized,ADJ,34,0.25630914380608977
polarized,PROPN,1,0.0075385042295908755
polarizing,NOUN,2,0.015077008459181751
polaroid,PROPN,12,0.0904620507550905
polaroids,PROPN,1,0.0075385042295908755
polaron,PROPN,1,0.0075385042295908755
polder,NOUN,1,0.0075385042295908755
pole,NOUN,193,1.454931316311039
pole,PROPN,22,0.16584709305099926
pole,VERB,2,0.015077008459181751
polecat,NOUN,1,0.0075385042295908755
polemic,NOUN,25,0.1884626057397719
polemical,ADJ,10,0.07538504229590876
polemical,NOUN,1,0.0075385042295908755
polemicist,NOUN,6,0.04523102537754525
polenta,PROPN,3,0.022615512688772627
poles,PROPN,26,0.19600110996936276
police,NOUN,1064,8.020968500284692
police,PROPN,115,0.8669279864029507
police,VERB,52,0.3920022199387255
policeman,NOUN,134,1.0101595667651773
policeman,PROPN,4,0.030154016918363502
policemen,PROPN,2,0.015077008459181751
policewoman,NOUN,5,0.03769252114795438
policies,ADJ,1,0.0075385042295908755
policies,PROPN,32,0.24123213534690802
policing,ADJ,3,0.022615512688772627
policing,NOUN,16,0.12061606767345401
policing,PROPN,1,0.0075385042295908755
policy,NOUN,3255,24.5378312673183
policy,PROPN,243,1.8318565277905827
policyholder,NOUN,11,0.08292354652549963
policymaker,NOUN,70,0.5276952960713613
policymaker,PROPN,1,0.0075385042295908755
policymakers,PROPN,1,0.0075385042295908755
policymaking,NOUN,8,0.060308033836727004
polio,ADJ,1,0.0075385042295908755
polio,NOUN,22,0.16584709305099926
polio,PROPN,4,0.030154016918363502
poliovirus,PROPN,2,0.015077008459181751
polis,NOUN,1,0.0075385042295908755
polis,PROPN,2,0.015077008459181751
polish,ADJ,66,0.4975412791529978
polish,NOUN,34,0.25630914380608977
polish,PROPN,38,0.28646316072445327
polish,VERB,40,0.301540169183635
polished,ADJ,44,0.3316941861019985
polisher,NOUN,3,0.022615512688772627
polisher,PROPN,1,0.0075385042295908755
polishing,NOUN,11,0.08292354652549963
politburo,NOUN,1,0.0075385042295908755
politburo,PROPN,9,0.06784653806631788
polite,ADJ,103,0.7764659356478602
polite,ADV,1,0.0075385042295908755
polite,PROPN,1,0.0075385042295908755
politely,ADV,37,0.2789246564948624
politely,PROPN,1,0.0075385042295908755
politeness,ADJ,1,0.0075385042295908755
politeness,NOUN,13,0.09800055498468138
politesse,NOUN,2,0.015077008459181751
politesse,PROPN,3,0.022615512688772627
politic,ADJ,2,0.015077008459181751
politic,NOUN,1178,8.880357982458051
political,ADJ,3411,25.713837927134477
political,NOUN,2,0.015077008459181751
political,PROPN,79,0.5955418341376791
politically,ADV,332,2.5027834042241706
politically,PROPN,1,0.0075385042295908755
politician,ADJ,3,0.022615512688772627
politician,NOUN,839,6.324805048626745
politician,PROPN,3,0.022615512688772627
politician,VERB,4,0.030154016918363502
politicians,PROPN,2,0.015077008459181751
politicians,VERB,1,0.0075385042295908755
politicization,NOUN,6,0.04523102537754525
politicization,PROPN,1,0.0075385042295908755
politicize,VERB,13,0.09800055498468138
politicized,ADJ,2,0.015077008459181751
politick,VERB,11,0.08292354652549963
politicking,NOUN,11,0.08292354652549963
politico,NOUN,16,0.12061606767345401
politicos,NOUN,8,0.060308033836727004
politicos,PROPN,1,0.0075385042295908755
politics,NOUN,58,0.4372332453162708
politics,PROPN,103,0.7764659356478602
politique,NOUN,2,0.015077008459181751
polity,NOUN,16,0.12061606767345401
polk,PROPN,9,0.06784653806631788
polka,NOUN,2,0.015077008459181751
polka,PROPN,1,0.0075385042295908755
polkas,NOUN,3,0.022615512688772627
polkas,VERB,1,0.0075385042295908755
poll,ADJ,3,0.022615512688772627
poll,NOUN,720,5.427723045305431
poll,PROPN,23,0.17338559728059014
poll,VERB,41,0.3090786734132259
pollack,ADV,5,0.03769252114795438
pollack,NOUN,3,0.022615512688772627
pollack,PROPN,22,0.16584709305099926
pollan,PROPN,1,0.0075385042295908755
pollard,ADJ,1,0.0075385042295908755
pollard,PROPN,84,0.6332343552856335
pollard,VERB,1,0.0075385042295908755
pollee,NOUN,3,0.022615512688772627
pollen,NOUN,66,0.4975412791529978
pollen,PROPN,4,0.030154016918363502
pollinate,ADJ,1,0.0075385042295908755
pollinate,NOUN,1,0.0075385042295908755
pollinate,VERB,28,0.21107811842854451
pollination,NOUN,10,0.07538504229590876
pollinator,NOUN,12,0.0904620507550905
polling,NOUN,79,0.5955418341376791
polling,PROPN,1,0.0075385042295908755
pollock,NOUN,8,0.060308033836727004
pollock,PROPN,68,0.5126182876121795
polloi,ADJ,1,0.0075385042295908755
polloi,NOUN,3,0.022615512688772627
polls,PROPN,1,0.0075385042295908755
pollster,NOUN,74,0.5578493129897248
pollster,PROPN,3,0.022615512688772627
pollster,VERB,1,0.0075385042295908755
pollutant,ADJ,39,0.2940016649540442
pollutant,NOUN,175,1.3192382401784033
pollutant,PROPN,15,0.11307756344386313
pollutants,PROPN,7,0.05276952960713613
pollute,NOUN,1,0.0075385042295908755
pollute,VERB,55,0.4146177326274982
polluted,ADJ,32,0.24123213534690802
polluter,NOUN,17,0.12815457190304488
polluting,NOUN,1,0.0075385042295908755
pollution,ADJ,1,0.0075385042295908755
pollution,NOUN,470,3.5430969879077114
pollution,PROPN,30,0.22615512688772627
pollux,PROPN,2,0.015077008459181751
polly,ADV,1,0.0075385042295908755
polly,PROPN,14,0.10553905921427226
pollyanna,PROPN,5,0.03769252114795438
pollyannaish,ADJ,1,0.0075385042295908755
polo,NOUN,27,0.20353961419895364
polo,PROPN,51,0.3844637157091347
polo,VERB,1,0.0075385042295908755
polonian,ADJ,1,0.0075385042295908755
polonium,PROPN,2,0.015077008459181751
polonius,NOUN,1,0.0075385042295908755
polonius,PROPN,7,0.05276952960713613
polony,NOUN,33,0.2487706395764989
polony,PROPN,2,0.015077008459181751
polony,VERB,1,0.0075385042295908755
pols,PROPN,7,0.05276952960713613
poltergeist,NOUN,2,0.015077008459181751
poltroon,NOUN,1,0.0075385042295908755
poly,ADJ,89,0.670926876433588
poly,NOUN,29,0.2186166226581354
poly,PROPN,26,0.19600110996936276
poly,VERB,10,0.07538504229590876
poly,X,1,0.0075385042295908755
polyacrylamide,NOUN,124,0.9347745244692686
polyacrylamide,PROPN,14,0.10553905921427226
polyamine,ADJ,5,0.03769252114795438
polyamine,NOUN,5,0.03769252114795438
polyamine,PROPN,3,0.022615512688772627
polyamory,ADJ,1,0.0075385042295908755
polyarthritis,NOUN,5,0.03769252114795438
polyarticular,ADJ,2,0.015077008459181751
polycarbonate,NOUN,9,0.06784653806631788
polycarbonate,PROPN,1,0.0075385042295908755
polycarbonate,VERB,2,0.015077008459181751
polychaete,NOUN,1,0.0075385042295908755
polychotomous,ADJ,1,0.0075385042295908755
polychromatic,ADJ,1,0.0075385042295908755
polychrome,ADJ,3,0.022615512688772627
polychrome,NOUN,18,0.13569307613263576
polychrome,PROPN,1,0.0075385042295908755
polychrome,VERB,1,0.0075385042295908755
polycistronic,ADJ,2,0.015077008459181751
polyclinic,NOUN,4,0.030154016918363502
polyclonal,ADJ,200,1.507700845918175
polyclonal,NOUN,10,0.07538504229590876
polyclonal,PROPN,24,0.180924101510181
polycyclic,ADJ,2,0.015077008459181751
polycystic,ADJ,5,0.03769252114795438
polycythemia,NOUN,1,0.0075385042295908755
polycythemic,NOUN,1,0.0075385042295908755
polyelectrolyte,NOUN,1,0.0075385042295908755
polyene,NOUN,1,0.0075385042295908755
polyester,NOUN,35,0.26384764803568067
polyethylene,NOUN,25,0.1884626057397719
polyethylene,PROPN,3,0.022615512688772627
polygamist,NOUN,4,0.030154016918363502
polygamous,ADJ,7,0.05276952960713613
polygamy,ADJ,1,0.0075385042295908755
polygamy,NOUN,13,0.09800055498468138
polygamy,PROPN,4,0.030154016918363502
polygamy,VERB,1,0.0075385042295908755
polygenic,ADJ,3,0.022615512688772627
polygenic,PROPN,1,0.0075385042295908755
polygenism,PROPN,1,0.0075385042295908755
polygeny,NOUN,2,0.015077008459181751
polyglot,NOUN,11,0.08292354652549963
polygon,NOUN,6,0.04523102537754525
polygon,VERB,1,0.0075385042295908755
polygonal,ADJ,3,0.022615512688772627
polygram,PROPN,7,0.05276952960713613
polygraph,NOUN,15,0.11307756344386313
polygraph,PROPN,2,0.015077008459181751
polygynous,ADJ,1,0.0075385042295908755
polyhedral,ADJ,2,0.015077008459181751
polyhedron,NOUN,1,0.0075385042295908755
polyhedrosis,NOUN,4,0.030154016918363502
polyhistor,NOUN,1,0.0075385042295908755
polylysine,NOUN,4,0.030154016918363502
polymath,NOUN,4,0.030154016918363502
polymathic,PROPN,1,0.0075385042295908755
polymer,NOUN,116,0.8744664906325416
polymerase,ADJ,1,0.0075385042295908755
polymerase,NOUN,678,5.111105867662614
polymerase,PROPN,39,0.2940016649540442
polymerase,VERB,4,0.030154016918363502
polymeric,ADJ,12,0.0904620507550905
polymeric,PROPN,3,0.022615512688772627
polymerization,NOUN,38,0.28646316072445327
polymerization,PROPN,7,0.05276952960713613
polymerize,VERB,8,0.060308033836727004
polymerized,ADJ,1,0.0075385042295908755
polymers,PROPN,1,0.0075385042295908755
polymorphic,ADJ,77,0.5804648256784974
polymorphic,NOUN,2,0.015077008459181751
polymorphic,PROPN,5,0.03769252114795438
polymorphically,ADV,1,0.0075385042295908755
polymorphism,NOUN,394,2.970170666458805
polymorphism,PROPN,2,0.015077008459181751
polymorphism,VERB,8,0.060308033836727004
polymorphisms,PROPN,1,0.0075385042295908755
polymorphonuclear,NOUN,4,0.030154016918363502
polymorphonuclear,PROPN,1,0.0075385042295908755
polymorphous,ADJ,2,0.015077008459181751
